"Plot Title: 05"
"#","Date Time, GMT+13:00","Temp, °C (LGR S/N: 10398693, SEN S/N: 10398693)","Coupler Detached (LGR S/N: 10398693)","Coupler Attached (LGR S/N: 10398693)","Host Connected (LGR S/N: 10398693)","Stopped (LGR S/N: 10398693)","End Of File (LGR S/N: 10398693)"
152,02/26/20 11:35:00 PM,12.799,,,,,
153,02/26/20 11:40:00 PM,12.727,,,,,
154,02/26/20 11:45:00 PM,12.630,,,,,
155,02/26/20 11:50:00 PM,12.534,,,,,
156,02/26/20 11:55:00 PM,12.461,,,,,
157,02/27/20 12:00:00 AM,12.413,,,,,
158,02/27/20 12:05:00 AM,12.437,,,,,
159,02/27/20 12:10:00 AM,12.413,,,,,
160,02/27/20 12:15:00 AM,12.364,,,,,
161,02/27/20 12:20:00 AM,12.292,,,,,
162,02/27/20 12:25:00 AM,12.268,,,,,
163,02/27/20 12:30:00 AM,12.219,,,,,
164,02/27/20 12:35:00 AM,12.147,,,,,
165,02/27/20 12:40:00 AM,12.098,,,,,
166,02/27/20 12:45:00 AM,12.025,,,,,
167,02/27/20 12:50:00 AM,11.977,,,,,
168,02/27/20 12:55:00 AM,11.929,,,,,
169,02/27/20 01:00:00 AM,11.953,,,,,
170,02/27/20 01:05:00 AM,11.904,,,,,
171,02/27/20 01:10:00 AM,11.807,,,,,
172,02/27/20 01:15:00 AM,11.734,,,,,
173,02/27/20 01:20:00 AM,11.662,,,,,
174,02/27/20 01:25:00 AM,11.662,,,,,
175,02/27/20 01:30:00 AM,11.637,,,,,
176,02/27/20 01:35:00 AM,11.613,,,,,
177,02/27/20 01:40:00 AM,11.589,,,,,
178,02/27/20 01:45:00 AM,11.565,,,,,
179,02/27/20 01:50:00 AM,11.540,,,,,
180,02/27/20 01:55:00 AM,11.516,,,,,
181,02/27/20 02:00:00 AM,11.419,,,,,
182,02/27/20 02:05:00 AM,11.394,,,,,
183,02/27/20 02:10:00 AM,11.346,,,,,
184,02/27/20 02:15:00 AM,11.321,,,,,
185,02/27/20 02:20:00 AM,11.273,,,,,
186,02/27/20 02:25:00 AM,11.224,,,,,
187,02/27/20 02:30:00 AM,11.175,,,,,
188,02/27/20 02:35:00 AM,11.151,,,,,
189,02/27/20 02:40:00 AM,11.151,,,,,
190,02/27/20 02:45:00 AM,11.102,,,,,
191,02/27/20 02:50:00 AM,11.053,,,,,
192,02/27/20 02:55:00 AM,11.005,,,,,
193,02/27/20 03:00:00 AM,10.980,,,,,
194,02/27/20 03:05:00 AM,10.932,,,,,
195,02/27/20 03:10:00 AM,10.932,,,,,
196,02/27/20 03:15:00 AM,10.858,,,,,
197,02/27/20 03:20:00 AM,10.810,,,,,
198,02/27/20 03:25:00 AM,10.810,,,,,
199,02/27/20 03:30:00 AM,10.810,,,,,
200,02/27/20 03:35:00 AM,10.785,,,,,
201,02/27/20 03:40:00 AM,10.761,,,,,
202,02/27/20 03:45:00 AM,10.785,,,,,
203,02/27/20 03:50:00 AM,10.785,,,,,
204,02/27/20 03:55:00 AM,10.761,,,,,
205,02/27/20 04:00:00 AM,10.761,,,,,
206,02/27/20 04:05:00 AM,10.785,,,,,
207,02/27/20 04:10:00 AM,10.761,,,,,
208,02/27/20 04:15:00 AM,10.736,,,,,
209,02/27/20 04:20:00 AM,10.687,,,,,
210,02/27/20 04:25:00 AM,10.663,,,,,
211,02/27/20 04:30:00 AM,10.590,,,,,
212,02/27/20 04:35:00 AM,10.590,,,,,
213,02/27/20 04:40:00 AM,10.516,,,,,
214,02/27/20 04:45:00 AM,10.492,,,,,
215,02/27/20 04:50:00 AM,10.418,,,,,
216,02/27/20 04:55:00 AM,10.369,,,,,
217,02/27/20 05:00:00 AM,10.345,,,,,
218,02/27/20 05:05:00 AM,10.369,,,,,
219,02/27/20 05:10:00 AM,10.418,,,,,
220,02/27/20 05:15:00 AM,10.492,,,,,
221,02/27/20 05:20:00 AM,10.590,,,,,
222,02/27/20 05:25:00 AM,10.663,,,,,
223,02/27/20 05:30:00 AM,10.761,,,,,
224,02/27/20 05:35:00 AM,10.834,,,,,
225,02/27/20 05:40:00 AM,10.907,,,,,
226,02/27/20 05:45:00 AM,10.907,,,,,
227,02/27/20 05:50:00 AM,10.932,,,,,
228,02/27/20 05:55:00 AM,10.932,,,,,
229,02/27/20 06:00:00 AM,10.907,,,,,
230,02/27/20 06:05:00 AM,10.932,,,,,
231,02/27/20 06:10:00 AM,10.932,,,,,
232,02/27/20 06:15:00 AM,10.907,,,,,
233,02/27/20 06:20:00 AM,10.858,,,,,
234,02/27/20 06:25:00 AM,10.858,,,,,
235,02/27/20 06:30:00 AM,10.810,,,,,
236,02/27/20 06:35:00 AM,10.785,,,,,
237,02/27/20 06:40:00 AM,10.858,,,,,
238,02/27/20 06:45:00 AM,10.932,,,,,
239,02/27/20 06:50:00 AM,10.980,,,,,
240,02/27/20 06:55:00 AM,11.029,,,,,
241,02/27/20 07:00:00 AM,11.102,,,,,
242,02/27/20 07:05:00 AM,11.175,,,,,
243,02/27/20 07:10:00 AM,11.224,,,,,
244,02/27/20 07:15:00 AM,11.321,,,,,
245,02/27/20 07:20:00 AM,11.346,,,,,
246,02/27/20 07:25:00 AM,11.394,,,,,
247,02/27/20 07:30:00 AM,11.443,,,,,
248,02/27/20 07:35:00 AM,11.492,,,,,
249,02/27/20 07:40:00 AM,11.613,,,,,
250,02/27/20 07:45:00 AM,11.662,,,,,
251,02/27/20 07:50:00 AM,11.807,,,,,
252,02/27/20 07:55:00 AM,11.856,,,,,
253,02/27/20 08:00:00 AM,11.929,,,,,
254,02/27/20 08:05:00 AM,12.001,,,,,
255,02/27/20 08:10:00 AM,12.147,,,,,
256,02/27/20 08:15:00 AM,12.243,,,,,
257,02/27/20 08:20:00 AM,12.340,,,,,
258,02/27/20 08:25:00 AM,12.437,,,,,
259,02/27/20 08:30:00 AM,12.534,,,,,
260,02/27/20 08:35:00 AM,12.630,,,,,
261,02/27/20 08:40:00 AM,12.775,,,,,
262,02/27/20 08:45:00 AM,12.871,,,,,
263,02/27/20 08:50:00 AM,12.920,,,,,
264,02/27/20 08:55:00 AM,13.040,,,,,
265,02/27/20 09:00:00 AM,13.185,,,,,
266,02/27/20 09:05:00 AM,13.305,,,,,
267,02/27/20 09:10:00 AM,13.497,,,,,
268,02/27/20 09:15:00 AM,13.666,,,,,
269,02/27/20 09:20:00 AM,13.882,,,,,
270,02/27/20 09:25:00 AM,14.146,,,,,
271,02/27/20 09:30:00 AM,14.290,,,,,
272,02/27/20 09:35:00 AM,14.553,,,,,
273,02/27/20 09:40:00 AM,14.936,,,,,
274,02/27/20 09:45:00 AM,19.770,,,,,
275,02/27/20 09:50:00 AM,21.795,,,,,
276,02/27/20 09:55:00 AM,21.581,,,,,
277,02/27/20 10:00:00 AM,21.557,,,,,
278,02/27/20 10:05:00 AM,22.489,,,,,
279,02/27/20 10:10:00 AM,21.366,,,,,
280,02/27/20 10:15:00 AM,21.843,,,,,
281,02/27/20 10:20:00 AM,23.376,,,,,
282,02/27/20 10:25:00 AM,26.378,,,,,
283,02/27/20 10:30:00 AM,27.505,,,,,
284,02/27/20 10:35:00 AM,27.407,,,,,
285,02/27/20 10:40:00 AM,27.850,,,,,
286,02/27/20 10:45:00 AM,26.622,,,,,
287,02/27/20 10:50:00 AM,24.968,,,,,
288,02/27/20 10:55:00 AM,24.002,,,,,
289,02/27/20 11:00:00 AM,23.304,,,,,
290,02/27/20 11:05:00 AM,22.896,,,,,
291,02/27/20 11:10:00 AM,22.657,,,,,
292,02/27/20 11:15:00 AM,22.585,,,,,
293,02/27/20 11:20:00 AM,22.489,,,,,
294,02/27/20 11:25:00 AM,22.393,,,,,
295,02/27/20 11:30:00 AM,22.369,,,,,
296,02/27/20 11:35:00 AM,22.321,,,,,
297,02/27/20 11:40:00 AM,22.298,,,,,
298,02/27/20 11:45:00 AM,22.274,,,,,
299,02/27/20 11:50:00 AM,22.321,,,,,
300,02/27/20 11:55:00 AM,22.369,,,,,
301,02/27/20 12:00:00 PM,22.417,,,,,
302,02/27/20 12:05:00 PM,22.513,,,,,
303,02/27/20 12:10:00 PM,22.657,,,,,
304,02/27/20 12:15:00 PM,22.776,,,,,
305,02/27/20 12:20:00 PM,22.848,,,,,
306,02/27/20 12:25:00 PM,22.920,,,,,
307,02/27/20 12:30:00 PM,22.968,,,,,
308,02/27/20 12:35:00 PM,23.040,,,,,
309,02/27/20 12:40:00 PM,23.112,,,,,
310,02/27/20 12:45:00 PM,23.184,,,,,
311,02/27/20 12:50:00 PM,23.304,,,,,
312,02/27/20 12:55:00 PM,23.761,,,,,
313,02/27/20 01:00:00 PM,24.026,,,,,
314,02/27/20 01:05:00 PM,24.219,,,,,
315,02/27/20 01:10:00 PM,24.436,,,,,
316,02/27/20 01:15:00 PM,24.653,,,,,
317,02/27/20 01:20:00 PM,24.798,,,,,
318,02/27/20 01:25:00 PM,24.919,,,,,
319,02/27/20 01:30:00 PM,25.065,,,,,
320,02/27/20 01:35:00 PM,25.234,,,,,
321,02/27/20 01:40:00 PM,25.380,,,,,
322,02/27/20 01:45:00 PM,25.525,,,,,
323,02/27/20 01:50:00 PM,26.207,,,,,
324,02/27/20 01:55:00 PM,26.891,,,,,
325,02/27/20 02:00:00 PM,27.776,,,,,
326,02/27/20 02:02:21 PM,,,Logged,,,
327,02/27/20 02:02:32 PM,,,,Logged,,
328,02/27/20 02:02:51 PM,,,,,Logged,Logged
