"Plot Title: 03"
"#","Date Time, GMT+13:00","Temp, °C (LGR S/N: 10398692, SEN S/N: 10398692)","Coupler Detached (LGR S/N: 10398692)","Coupler Attached (LGR S/N: 10398692)","Host Connected (LGR S/N: 10398692)","Stopped (LGR S/N: 10398692)","End Of File (LGR S/N: 10398692)"
179,02/27/20 01:50:00 AM,12.606,,,,,
180,02/27/20 01:55:00 AM,12.606,,,,,
181,02/27/20 02:00:00 AM,12.509,,,,,
182,02/27/20 02:05:00 AM,12.654,,,,,
183,02/27/20 02:10:00 AM,12.727,,,,,
184,02/27/20 02:15:00 AM,12.630,,,,,
185,02/27/20 02:20:00 AM,12.461,,,,,
186,02/27/20 02:25:00 AM,12.316,,,,,
187,02/27/20 02:30:00 AM,12.268,,,,,
188,02/27/20 02:35:00 AM,12.243,,,,,
189,02/27/20 02:40:00 AM,12.219,,,,,
190,02/27/20 02:45:00 AM,12.195,,,,,
191,02/27/20 02:50:00 AM,12.219,,,,,
192,02/27/20 02:55:00 AM,12.243,,,,,
193,02/27/20 03:00:00 AM,12.195,,,,,
194,02/27/20 03:05:00 AM,12.122,,,,,
195,02/27/20 03:10:00 AM,12.147,,,,,
196,02/27/20 03:15:00 AM,12.171,,,,,
197,02/27/20 03:20:00 AM,12.147,,,,,
198,02/27/20 03:25:00 AM,12.171,,,,,
199,02/27/20 03:30:00 AM,12.243,,,,,
200,02/27/20 03:35:00 AM,12.268,,,,,
201,02/27/20 03:40:00 AM,12.147,,,,,
202,02/27/20 03:45:00 AM,12.122,,,,,
203,02/27/20 03:50:00 AM,12.195,,,,,
204,02/27/20 03:55:00 AM,12.147,,,,,
205,02/27/20 04:00:00 AM,12.122,,,,,
206,02/27/20 04:05:00 AM,12.171,,,,,
207,02/27/20 04:10:00 AM,12.268,,,,,
208,02/27/20 04:15:00 AM,12.025,,,,,
209,02/27/20 04:20:00 AM,11.880,,,,,
210,02/27/20 04:25:00 AM,11.783,,,,,
211,02/27/20 04:30:00 AM,11.759,,,,,
212,02/27/20 04:35:00 AM,11.759,,,,,
213,02/27/20 04:40:00 AM,11.710,,,,,
214,02/27/20 04:45:00 AM,11.710,,,,,
215,02/27/20 04:50:00 AM,11.565,,,,,
216,02/27/20 04:55:00 AM,11.540,,,,,
217,02/27/20 05:00:00 AM,11.467,,,,,
218,02/27/20 05:05:00 AM,11.492,,,,,
219,02/27/20 05:10:00 AM,11.540,,,,,
220,02/27/20 05:15:00 AM,11.613,,,,,
221,02/27/20 05:20:00 AM,11.662,,,,,
222,02/27/20 05:25:00 AM,11.686,,,,,
223,02/27/20 05:30:00 AM,11.759,,,,,
224,02/27/20 05:35:00 AM,11.783,,,,,
225,02/27/20 05:40:00 AM,11.807,,,,,
226,02/27/20 05:45:00 AM,11.759,,,,,
227,02/27/20 05:50:00 AM,11.734,,,,,
228,02/27/20 05:55:00 AM,11.759,,,,,
229,02/27/20 06:00:00 AM,11.662,,,,,
230,02/27/20 06:05:00 AM,11.710,,,,,
231,02/27/20 06:10:00 AM,11.856,,,,,
232,02/27/20 06:15:00 AM,11.904,,,,,
233,02/27/20 06:20:00 AM,11.759,,,,,
234,02/27/20 06:25:00 AM,11.662,,,,,
235,02/27/20 06:30:00 AM,11.637,,,,,
236,02/27/20 06:35:00 AM,11.637,,,,,
237,02/27/20 06:40:00 AM,11.613,,,,,
238,02/27/20 06:45:00 AM,11.686,,,,,
239,02/27/20 06:50:00 AM,11.807,,,,,
240,02/27/20 06:55:00 AM,11.759,,,,,
241,02/27/20 07:00:00 AM,11.759,,,,,
242,02/27/20 07:05:00 AM,11.856,,,,,
243,02/27/20 07:10:00 AM,11.953,,,,,
244,02/27/20 07:15:00 AM,11.953,,,,,
245,02/27/20 07:20:00 AM,11.953,,,,,
246,02/27/20 07:25:00 AM,12.001,,,,,
247,02/27/20 07:30:00 AM,12.025,,,,,
248,02/27/20 07:35:00 AM,12.074,,,,,
249,02/27/20 07:40:00 AM,12.147,,,,,
250,02/27/20 07:45:00 AM,12.219,,,,,
251,02/27/20 07:50:00 AM,12.340,,,,,
252,02/27/20 07:55:00 AM,12.268,,,,,
253,02/27/20 08:00:00 AM,12.340,,,,,
254,02/27/20 08:05:00 AM,12.437,,,,,
255,02/27/20 08:10:00 AM,12.509,,,,,
256,02/27/20 08:15:00 AM,12.582,,,,,
257,02/27/20 08:20:00 AM,12.678,,,,,
258,02/27/20 08:25:00 AM,12.775,,,,,
259,02/27/20 08:30:00 AM,12.847,,,,,
260,02/27/20 08:35:00 AM,12.920,,,,,
261,02/27/20 08:40:00 AM,12.992,,,,,
262,02/27/20 08:45:00 AM,13.088,,,,,
263,02/27/20 08:50:00 AM,13.257,,,,,
264,02/27/20 08:55:00 AM,13.353,,,,,
265,02/27/20 09:00:00 AM,13.522,,,,,
266,02/27/20 09:05:00 AM,13.738,,,,,
267,02/27/20 09:10:00 AM,13.714,,,,,
268,02/27/20 09:15:00 AM,13.810,,,,,
269,02/27/20 09:20:00 AM,14.122,,,,,
270,02/27/20 09:25:00 AM,14.457,,,,,
271,02/27/20 09:30:00 AM,14.673,,,,,
272,02/27/20 09:35:00 AM,14.936,,,,,
273,02/27/20 09:40:00 AM,15.127,,,,,
274,02/27/20 09:45:00 AM,18.533,,,,,
275,02/27/20 09:50:00 AM,20.960,,,,,
276,02/27/20 09:55:00 AM,20.865,,,,,
277,02/27/20 10:00:00 AM,21.461,,,,,
278,02/27/20 10:05:00 AM,22.298,,,,,
279,02/27/20 10:10:00 AM,21.724,,,,,
280,02/27/20 10:15:00 AM,22.250,,,,,
281,02/27/20 10:20:00 AM,23.737,,,,,
282,02/27/20 10:25:00 AM,24.944,,,,,
283,02/27/20 10:30:00 AM,25.793,,,,,
284,02/27/20 10:35:00 AM,26.085,,,,,
285,02/27/20 10:40:00 AM,26.182,,,,,
286,02/27/20 10:45:00 AM,26.256,,,,,
287,02/27/20 10:50:00 AM,24.798,,,,,
288,02/27/20 10:55:00 AM,23.954,,,,,
289,02/27/20 11:00:00 AM,23.376,,,,,
290,02/27/20 11:05:00 AM,23.016,,,,,
291,02/27/20 11:10:00 AM,22.824,,,,,
292,02/27/20 11:15:00 AM,22.776,,,,,
293,02/27/20 11:20:00 AM,22.705,,,,,
294,02/27/20 11:25:00 AM,22.633,,,,,
295,02/27/20 11:30:00 AM,22.609,,,,,
296,02/27/20 11:35:00 AM,22.561,,,,,
297,02/27/20 11:40:00 AM,22.513,,,,,
298,02/27/20 11:45:00 AM,22.513,,,,,
299,02/27/20 11:50:00 AM,22.537,,,,,
300,02/27/20 11:55:00 AM,22.585,,,,,
301,02/27/20 12:00:00 PM,22.609,,,,,
302,02/27/20 12:05:00 PM,22.729,,,,,
303,02/27/20 12:10:00 PM,22.872,,,,,
304,02/27/20 12:15:00 PM,23.016,,,,,
305,02/27/20 12:20:00 PM,23.088,,,,,
306,02/27/20 12:25:00 PM,23.160,,,,,
307,02/27/20 12:30:00 PM,23.184,,,,,
308,02/27/20 12:35:00 PM,23.256,,,,,
309,02/27/20 12:40:00 PM,23.328,,,,,
310,02/27/20 12:45:00 PM,23.400,,,,,
311,02/27/20 12:50:00 PM,23.497,,,,,
312,02/27/20 12:55:00 PM,23.905,,,,,
313,02/27/20 01:00:00 PM,24.074,,,,,
314,02/27/20 01:05:00 PM,24.243,,,,,
315,02/27/20 01:10:00 PM,24.436,,,,,
316,02/27/20 01:15:00 PM,24.581,,,,,
317,02/27/20 01:20:00 PM,24.702,,,,,
318,02/27/20 01:25:00 PM,24.774,,,,,
319,02/27/20 01:30:00 PM,24.895,,,,,
320,02/27/20 01:35:00 PM,25.040,,,,,
321,02/27/20 01:40:00 PM,25.186,,,,,
322,02/27/20 01:45:00 PM,25.307,,,,,
323,02/27/20 01:50:00 PM,26.109,,,,,
324,02/27/20 01:55:00 PM,27.087,,,,,
325,02/27/20 02:00:00 PM,27.776,,,,,
326,02/27/20 02:05:00 PM,28.369,,,,,
327,02/27/20 02:08:05 PM,,,Logged,,,
328,02/27/20 02:08:11 PM,,,,Logged,,
329,02/27/20 02:08:37 PM,,,,,Logged,Logged
